,16.199,6.4772
5791,18.055999999999997,8.2516
5792,-18.992,-9.1202
5793,-16.125,-8.0091
5794,0.51003,0.087824
5795,2.2294,-0.25584
5796,0.49591,-0.44373999999999997
5797,15.949000000000002,5.202999999999999
5798,17.316,7.2486
5799,-15.814,-6.1697
5800,21.933000000000003,10.245
5801,-13.036,-4.1743
5802,17.465,7.747999999999999
5803,-17.141,-6.6949
5804,19.143,8.9285
5805,-17.357,-8.5068
5806,-21.055,-11.837
5807,15.873,7.3631
5808,-15.673,-6.0961
5809,-17.57,-8.7808
5810,-0.24536,-0.51265
5811,18.901,9.6869
5812,3.9198,0.46989
5813,21.209,11.208
5814,15.800999999999998,4.5958
5815,17.29,7.3801
5816,-2.6859,0.42468
5817,-7.9027,-0.5078
5818,-17.92,-8.0727
5819,-18.715999999999998,-8.5083
5820,-6.4374,0.25513
5821,19.28,9.222000000000001
5822,16.885,7.2395
5823,-20.695,-10.343
5824,-14.969000000000001,-3.8225
5825,2.2057,-0.39773000000000003
5826,-0.96903,-0.28941
5827,-14.517999999999999,-4.9798
5828,-17.799,-7.7656
5829,-20.795,-10.142000000000001
5830,2.7256,0.9079
5831,15.045,5.6606
5832,16.569000000000003,8.1186
5833,20.061,9.8296
5834,-0.8821,-0.33278
5835,17.672,8.3556
5836,16.652,6.2671
5837,-1.9251,0.41572
5838,-15.972999999999999,-4.0153
5839,16.524,8.3936
5840,18.899,8.5802
5841,17.464000000000002,5.8583
5842,2.9609,0.16095
5843,-0.7934,0.60593
5844,19.814,9.9835
5845,-21.076,-12.247
5846,13.762,4.0194
5847,4.0012,0.39021
5848,2.5426,1.3532
5849,12.807,2.443
5850,-18.616,-8.984
5851,-13.16,-3.3023
5852,-15.800999999999998,-6.6289
5853,15.081,5.5896
5854,17.831,6.5206
5855,1.7236,-0.26325
5856,-5.0688,0.40658
5857,16.746,6.1564
5858,14.122,3.9648
5859,16.311,8.1494
5860,2.6831,-0.22691999999999998
5861,15.692,5.902
5862,19.33,8.5951
5863,14.094000000000001,2.8334
5864,14.867,5.1117
5865,1.8295,-0.27519
5866,-1.7611,-0.0015175999999999998
5867,1.2856,-0.31133
5868,4.5494,0.09065
5869,16.764,6.354
5870,-3.7277,0.38203000000000004
5871,-15.302,-6.7659
5872,17.745,7.7368
5873,-18.192999999999998,-7.774
5874,21.589000000000002,13.252
5875,14.437999999999999,4.7016
5876,-20.125999999999998,-9.9505
5877,-2.3383,-0.11552
5878,1.9962,-0.69781
5879,-18.88,-9.0205
5880,-16.994,-6.7711
5881,-21.361,-11.369000000000002
5882,22.183000000000003,12.89
5883,-18.619,-9.2473
5884,18.175,6.9422
5885,-13.548,-4.4785
5886,-18.518,-9.4344
5887,-4.4478,-1.1544
5888,21.5,10.324000000000002
5889,0.60469,-0.034892
5890,-0.5254800000000001,-1.1923
5891,-20.064,-9.8848
5892,-19.848,-8.5284
5893,19.624000000000002,9.5182
5894,13.452,2.1802
5895,-0.50508,0.55595
5896,-0.40318000000000004,0.1818
5897,-16.302,-6.7195
5898,14.753,4.6861
5899,-14.065999999999999,-6.437
5900,-17.133,-8.071
5901,-3.1203,0.99425
5902,-19.391,-9.9212
5903,-2.0243,0.53152
5904,17.014,7.8374
5905,0.95936,-0.44172
5906,18.221,6.6097
5907,0.61225,0.17213
5908,-18.847,-9.2674
5909,19.276,9.1232
5910,0.25356999999999996,-0.26935
5911,16.902,8.6728
5912,-15.57,-6.0168
5913,3.3639,-0.5683199999999999
5914,3.2715,-1.2601
5915,3.8214,0.24065999999999999
5916,-20.305999999999997,-9.318999999999999
5917,-3.9085,-0.19008
5918,14.439,4.3155
5919,5.3924,-1.6131
5920,16.98,7.6042
5921,-4.5375,0.34909
5922,2.146,-0.14998
5923,-20.444000000000003,-9.1232
5924,15.972000000000001,6.5182
5925,18.429000000000002,9.2367
5926,17.188,5.3451
5927,-16.637999999999998,-6.2655
5928,-13.969000000000001,-5.0151
5929,-3.1664,-0.77836
5930,18.83,10.460999999999999
5931,6.9774,0.6370399999999999
5932,1.46,-0.039624
5933,-4.4234,0.65587
5934,16.045,5.3699
5935,-19.017,-7.4734
5936,14.533,4.4372
5937,20.445999999999998,8.9069
5938,-20.807,-11.965
5939,-14.975,-3.6422
5940,0.13207,-0.97701
5941,-19.934,-8.815
5942,18.273,8.7463
5943,-3.7772,-0.079153
5944,-20.204,-10.055
5945,-15.884,-5.8976
5946,1.755,0.17795999999999998
5947,13.968,2.8383
5948,0.83525,-0.094465
5949,2.8979,-0.31943
5950,16.323,6.2859
5951,16.438,6.8074
5952,0.011604000000000001,0.11413
5953,17.868,7.8409
5954,16.474,6.6332
5955,20.199,8.8779
5956,-15.765999999999998,-5.9409
5957,-20.783,-10.392000000000001
5958,3.908,1.0252
5959,19.930999999999997,9.8605
5960,-1.6007,-0.33355
5961,-19.168,-8.9463
5962,6.1024,-0.20085
5963,-15.423,-7.2183
5964,3.8357,0.38372
5965,5.2575,-0.6996899999999999
5966,15.433,6.5863
5967,-16.024,-6.3222
5968,-18.657,-10.09
5969,-19.623,-8.4149
5970,-15.009,-5.5929
5971,-19.544,-8.3407
5972,15.477,5.8598
5973,20.655,9.9183
5974,14.19,6.2803
5975,0.98293,-0.38085
5976,-15.807,-5.5996
5977,-16.365,-5.8685
5978,-14.002,-2.7661
5979,-19.884,-9.9178
5980,-2.5333,0.13645
5981,-15.945,-6.4663
5982,-20.479,-9.8926
5983,-15.710999999999999,-6.6759
5984,-6.0999,0.26029
5985,-16.500999999999998,-7.8420000000000005
5986,7.2482,0.30682
5987,3.8311,-0.56513
5988,-2.9951,1.0218
5989,4.5895,0.76984
5990,-0.24945,0.24821
5991,-18.445,-8.3482
5992,0.6976399999999999,-0.73924
5993,17.581,7.6412
5994,-15.254000000000001,-6.4729
5995,-17.840999999999998,-7.5458
5996,-15.863,-6.2832
5997,-0.9631200000000001,-0.0040462
5998,-1.7351,0.59324
5999,15.331,6.0163
6000,-2.8199,0.17062
6001,18.034000000000002,8.8758
6002,-0.26000999999999996,0.5597300000000001
6003,-17.779,-7.2569
6004,3.9236,0.4018
6005,-19.180999999999997,-9.2414
6006,17.892,7.8618
6007,-14.977,-4.5049
6008,-16.746,-6.7846
6009,-5.4568,0.67211
6010,-16.939,-6.2982
6011,1.6669,0.76212
6012,-17.916,-8.8268
6013,17.9,8.8082
6014,-4.8329,0.043687000000000004
6015,20.564,9.8813
6016,-21.01,-9.2565
6017,19.308,9.2584
6018,-1.2251,0.03477
6019,18.067999999999998,7.4488
6020,17.172,7.2771
6021,18.038,7.6137
6022,6.1941,-1.104
6023,-19.204,-9.2083
6024,-17.04,-8.068999999999999
6025,2.6641,0.33166
6026,20.201,10.725
6027,-16.683,-6.3991
6028,-0.18466,0.085997
6029,-18.584,-8.6441
6030,-16.086,-6.5185
6031,17.087,7.2512
6032,20.646,10.523
6033,18.679000000000002,7.0409
6034,13.17,3.3346
6035,-18.877,-9.1668
6036,-19.325,-8.7054
6037,2.4536,-0.19522
6038,18.23,8.9055
6039,-13.769,-2.6164
6040,-17.304000000000002,-8.4037
6041,-17.075,-7.8708
6042,18.482,7.8873
6043,-2.6859,0.26094
6044,18.304000000000002,9.1013
6045,-21.410999999999998,-10.392999999999999
6046,-13.133,-4.6455
6047,1.4459,-0.44537
6048,-16.121,-9.5183
6049,-5.6822,0.85819
6050,0.032385000000000004,0.54699
6051,19.22,9.19
6052,-17.945,-7.0936
6053,17.307000000000002,7.4963
6054,17.942999999999998,8.0089
6055,-23.392,-13.342
6056,21.805,11.409
6057,-19.725,-9.6938
6058,-16.917,-6.7574
6059,-18.67,-9.4947
6060,-0.42331,0.38893
6061,3.2094,-0.076683
6062,19.005,8.6989
6063,19.118,9.5478
6064,-2.1858,-0.071798
6065,0.9499,0.22903
6066,21.609,11.145
6067,-16.861,-6.5632
6068,18.327,7.2183
6069,-17.648,-6.4486
6070,15.385,5.4602
6071,20.634,10.142000000000001
6072,-15.525,-5.4833
6073,-3.8822,0.40166
6074,-2.5107,0.5341199999999999
6075,-3.574,0.98374
6076,-14.284,-5.1115
6077,16.077,7.2158
6078,-0.19619,0.099301
6079,-18.46,-7.7431
6080,1.7258,0.33649
6081,18.29,8.6298
6082,-20.698,-9.859
6083,-0.29091,-0.019715
6084,-15.244000000000002,-6.0463
6085,20.506999999999998,10.337
6086,-13.123,-2.7895
6087,1.4482,0.35166
6088,0.26438,-0.9263100000000001
6089,-1.8495,-0.8632200000000001
6090,-18.744,-7.4276
6091,-2.6983,0.45601
6092,-18.114,-9.7179
6093,-0.98988,0.7659999999999999
6094,18.242,9.7471
6095,21.075,11.248
6096,6.059,0.035977999999999996
6097,19.187,10.02
6098,-14.482000000000001,-4.7999
6099,18.07,7.8305
6100,-21.197,-11.657
6101,0.37461,-0.38251999999999997
6102,17.69,7.5109
6103,-20.398,-11.677
6104,2.4354,-0.36965
6105,-14.545,-5.6617
6106,19.428,9.0971
6107,17.175,8.0359
6108,-0.05697000000000001,0.077137
6109,-1.7846,0.38705
6110,-0.63968,-0.33489
6111,-0.38175,0.54778
6112,-23.178,-13.654000000000002
6113,-15.219000000000001,-6.2246
6114,15.850999999999999,5.0583
6115,-20.499000000000002,-10.183
6116,-19.215999999999998,-6.8592
6117,11.384,0.87618
6118,4.6578,0.048261
6119,-17.762999999999998,-7.6581
6120,-1.6338,-0.075519
6121,-15.807,-6.5491
6122,1.81,-0.36294
6123,17.905,7.6871
6124,-19.792,-10.440999999999999
6125,-19.163,-9.6239
6126,16.734,6.8624
6127,5.0098,-0.64047
6128,20.949,11.582
6129,-18.465999999999998,-8.389
6130,-6.5649,-0.083361
6131,-15.37,-4.8265
6132,18.185,8.7534
6133,16.505,7.0281
6134,-16.820999999999998,-6.2034
6135,-17.590999999999998,-7.5544
6136,-2.2028,0.079266
6137,-8.4405,-0.3184
6138,-18.669,-8.6079
6139,1.7036,-0.32188
6140,-6.5478,0.25499
6141,-20.798000000000002,-10.162
6142,-20.491999999999997,-11.559000000000001
6143,2.545,0.32979
6144,-15.105,-4.9911
6145,1.4886,-1.1381
6146,-0.81885,0.22316
6147,-19.489,-8.2839
6148,-16.007,-7.8893
6149,-1.0204,0.63676
6150,19.203,7.849
6151,20.945,10.863
6152,-19.676,-8.8978
6153,4.3869,-0.2942
6154,22.342,12.127
6155,-5.1833,0.66768
6156,-2.8127,-1.0469
6157,16.814,6.8406
6158,-5.4007,1.2475
6159,-3.2753,-0.40989
6160,-4.1587,-0.31106999999999996
6161,2.7261,0.32036
6162,17.744,9.5853
6163,20.401,11.527000000000001
6164,-16.410999999999998,-6.8667
6165,-14.769,-4.2341
6166,15.725999999999999,5.6052
6167,17.299,8.7174
6168,-4.4438,-1.1321
6169,20.277,10.005
6170,-0.42423,0.26631
6171,-18.74,-9.2757
6172,-18.673,-8.7195
6173,-2.5114,-0.44243000000000005
6174,-21.901999999999997,-12.57
6175,5.7553,-1.2943
6176,4.2445,-0.22111
6177,3.8133,1.1028
6178,18.959,9.5295
6179,-17.480999999999998,-8.0026
6180,-1.3401,0.36456
6181,15.552999999999999,6.6435
6182,4.1246,-0.23545
6183,4.3028,0.22411999999999999
6184,0.042201,-0.44492
6185,-20.576,-8.7581
6186,16.905,8.7144
6187,-20.081,-8.708
6188,3.0755,1.0001
6189,16.885,7.2581
6190,14.254000000000001,4.5169999999999995
6191,-0.74861,-0.21188
6192,-1.3995,-0.43601
6193,-3.6478,0.028992
6194,19.083,6.9602
6195,18.230999999999998,9.196
6196,-23.453000000000003,-13.33
6197,-20.558000000000003,-9.7357
6198,-18.177,-8.1474
6199,-18.49,-9.73
6200,-7.7338,0.25143000000000004
6201,15.882,7.7424
6202,1.2803,-0.43385
6203,8.3705,-0.48761000000000004
6204,0.36599,-0.983
6205,-6.0566,-0.11725999999999999
6206,-19.359,-8.0859
6207,-15.116,-6.5142
6208,-17.82,-8.6264
6209,11.251,3.693
6210,18.304000000000002,9.5237
6211,15.767999999999999,6.5615
6212,-18.136,-8.8823
6213,-17.599,-8.9318
6214,5.2334,-0.41553
6215,-14.222000000000001,-3.8737
6216,-19.545,-8.0719
6217,-1.4538,0.37817
6218,21.499000000000002,11.626
6219,15.681,7.0217
6220,-1.5962,0.71124
6221,16.937,6.9959
6222,0.89964,0.81508
6223,-17.485,-7.1318
6224,11.81,1.7280000000000002
6225,-1.5124,-0.6103
6226,-19.835,-9.1946
6227,-21.833000000000002,-11.914000000000001
6228,-18.743,-11.116
6229,19.549,8.8835
6230,17.325,8.43
6231,-6.7478,0.10825
6232,-16.704,-5.8969
6233,19.301,11.16
6234,2.1383,1.2264
6235,-19.687,-10.161
6236,0.46906000000000003,0.056152999999999995
6237,18.18,8.7152
6238,-15.380999999999998,-6.7549
6239,22.201999999999998,11.4
6240,-4.0186,-0.45261999999999997
6241,16.769000000000002,5.8311
6242,1.7964,1.3445
6243,-19.685,-10.205
6244,-16.873,-7.1066
6245,-16.029,-5.5957
6246,-19.07,-9.1688
6247,1.4487,0.5234300000000001
6248,19.534000000000002,8.4333
6249,8.1245,0.27197
6250,-18.282,-7.8484
6251,18.989,10.013
6252,-18.184,-9.0373
6253,17.156,8.4166
6254,1.7104,-0.76142
6255,-15.304,-5.6275
6256,20.98,11.225
6257,19.884,9.152000000000001
6258,1.4,0.59712
6259,4.9328,-0.57093
6260,-19.738,-10.208
6261,16.214000000000002,6.6539
6262,-19.523,-9.1824
6263,-18.266,-7.4933
6264,-1.673,0.8720399999999999
6265,-3.0279,-0.8763200000000001
6266,-0.88684,0.35189000000000004
6267,15.329,6.0059
6268,-0.49048,-0.54355
6269,-16.18,-4.2103
6270,4.9993,0.30275
6271,6.638999999999999,0.71032
6272,17.324,7.4404
6273,17.477999999999998,8.7249
6274,15.558,7.2666
6275,-18.707,-8.0427
6276,-19.723,-10.679
6277,-17.949,-7.9295
6278,-19.862000000000002,-10.247
6279,-19.409000000000002,-10.101
6280,-18.795,-8.5627
6281,-1.5541,-0.2077
6282,4.8767,0.23456
6283,17.924,7.6648
6284,14.979000000000001,4.4476
6285,15.55,6.4081
6286,-4.122,-0.8068
6287,14.571,4.0376
6288,0.62085,0.082133
6289,15.412,5.8596
6290,-0.18035,0.5111100000000001
6291,0.63967,-0.46485
6292,21.25,12.697000000000001
6293,-2.6338,-0.19852999999999998
6294,16.299,5.4769
6295,-18.599,-8.6118
6296,-16.279,-6.4923
6297,-0.5867,0.9875200000000001
6298,-16.554000000000002,-6.9388
6299,0.0099955,0.65938
6300,-17.006,-7.0728
6301,-4.6725,0.043207
6302,2.3647,0.9868
6303,17.137999999999998,7.1139
6304,22.285,11.865
6305,18.234,8.4431
6306,16.57,5.1048
6307,-20.978,-10.388
6308,15.787,7.1216
6309,-21.291999999999998,-10.94
6310,0.8527899999999999,-0.88515
6311,-3.3965,-1.0353
6312,-2.0302,-0.077825
6313,18.012,6.4343
6314,0.51231,0.31948000000000004
6315,-0.5274300000000001,-0.23754
6316,-17.008,-6.3791
6317,-19.061,-9.8981
6318,-0.26023,1.1249
6319,21.258000000000003,11.304
6320,21.281,10.574000000000002
6321,3.5746,0.14369
6322,-19.529,-10.193
6323,-4.6905,-0.10615
6324,18.13,6.5505
6325,-22.345,-13.074000000000002
6326,15.827,5.2385
6327,-19.522000000000002,-8.6862
6328,-17.289,-7.6415
6329,-3.1789,-0.58631
6330,-5.0724,-0.026791000000000002
6331,0.99035,1.0143
6332,-17.131,-5.7983
6333,-18.98,-10.448
6334,-19.351,-8.6414
6335,-8.0269,-0.24702
6336,1.1495,0.5327
6337,14.224,5.1352
6338,17.688,7.9789
6339,-14.68,-3.7776
6340,-18.961,-8.9218
6341,-0.52918,0.8469899999999999
6342,16.897000000000002,7.146
6343,-24.439,-15.42
6344,19.743,10.408
6345,0.9996200000000001,1.3734
6346,3.3357,-0.7219399999999999
6347,-15.93,-6.2254
6348,-19.678,-8.946
6349,-15.437000000000001,-5.4608
6350,2.1692,0.28957
6351,5.059,0.036014
6352,-2.1197,-0.24953000000000003
6353,1.6881,-0.49307
6354,-18.518,-9.2602
6355,20.975,11.023
6356,1.2068,-0.8174100000000001
6357,-3.9159,0.84601
6358,15.874,5.2051
6359,-12.940999999999999,-3.0992
6360,14.63,4.2148
6361,19.775,9.7126
6362,18.406,7.3413
6363,-17.615,-8.5995
6364,0.94883,0.47435
6365,-3.7533,0.43235
6366,-3.5048,-0.61287
6367,19.275,9.0755
6368,19.581,8.9484
6369,15.436,5.3784
6370,21.451,10.578
6371,19.141,9.6723
6372,3.0205,-0.029252999999999998
6373,-20.059,-10.097999999999999
6374,18.635,9.4225
6375,-20.404,-10.535
6376,-16.867,-8.0247
6377,-15.535,-5.4197
6378,20.83,10.155
6379,16.105999999999998,6.6454
6380,13.619000000000002,4.1656
6381,-14.593,-5.1401
6382,0.28378000000000003,0.32329
6383,-13.915999999999999,-3.6172
6384,-15.81,-5.4075
6385,-17.814,-6.7946
6386,-12.29,-2.1488
6387,2.3227,-0.20219
6388,1.0825,-0.13977
6389,-21.287,-10.87
6390,-2.6721,0.11790999999999999
6391,-15.879000000000001,-6.8387
6392,-17.154,-8.22
6393,-4.3479,-0.5129600000000001
6394,-22.288,-10.835999999999999
6395,-19.894000000000002,-9.5597
6396,16.903,8.091000000000001
6397,17.982,8.021
6398,-1.8405,-1.2146
6399,-17.652,-8.615
6400,18.52,9.2988
6401,-14.845999999999998,-6.5808
6402,-20.592,-11.432
6403,15.669,3.7439999999999998
6404,-0.42617,-0.22876999999999997
6405,3.654,-0.8457899999999999
6406,15.668,5.1579999999999995
6407,18.314,8.5986
6408,5.3402,0.8552299999999999
6409,-1.5592,-1.3147
6410,-12.152999999999999,-2.3439
6411,-0.9640799999999999,0.37908000000000003
6412,-2.9655,-0.41823999999999995
6413,16.045,4.9602
6414,18.668,6.9265
6415,18.725,8.4042
6416,1.4691,-0.042332
6417,23.169,12.470999999999998
6418,0.049354,0.8275299999999999
6419,-17.965999999999998,-9.4762
6420,18.930999999999997,8.5423
6421,-15.814,-6.7935
6422,-19.551,-8.9846
6423,15.390999999999998,5.3703
6424,19.668,10.385
6425,-18.32,-8.9999
6426,21.197,11.659
6427,0.17446,-0.16327
6428,-3.273,1.2094
6429,-0.99482,0.10176
6430,-16.954,-7.0947
6431,14.575,4.9835
6432,18.225,9.2074
6433,-16.929000000000002,-7.5964
6434,-4.666,1.2395
6435,-18.154,-7.1335
6436,-0.12594,-0.023195
6437,-17.929000000000002,-7.0041
6438,0.35877,-0.33908
6439,-0.9577399999999999,-0.036059
6440,-16.152,-6.1812
6441,24.899,15.002
6442,18.601,9.3066
6443,2.3743,-0.82396
6444,0.27785,0.42531
6445,-18.793,-9.9219
6446,19.25,7.4777
6447,19.102,10.399000000000001
6448,4.4721,-0.027055000000000003
6449,19.386,9.1148
6450,-1.7615,-0.092363
6451,18.587,9.0799
6452,-18.377,-8.9579
6453,-1.9018,-0.22812
6454,7.5695,-1.1747
6455,-19.355,-9.8704
6456,-19.404,-9.8952
6457,-17.253,-7.4474
6458,6.8379,-0.23118000000000002
6459,-20.487,-9.2041
6460,16.274,5.2225
6461,-5.7645,-0.05315
6462,-20.555999999999997,-9.9112
6463,-1.2362,0.41215
6464,-1.7273,0.15680999999999998
6465,-2.7186,0.28389000000000003
6466,17.288,7.2170000000000005
6467,-19.000999999999998,-8.8157
6468,5.0554,-0.86505
6469,-18.634,-7.667000000000001
6470,-18.430999999999997,-8.0379
6471,20.964000000000002,10.238999999999999
6472,22.148000000000003,11.190999999999999
6473,16.197,7.3454
6474,3.0589999999999997,-0.76253
6475,-18.926,-8.7045
6476,15.67,4.7493
6477,0.5181600000000001,-0.853
6478,-22.574,-11.639000000000001
6479,-5.8183,-0.013953
6480,-17.952,-7.5315
6481,-3.4539999999999997,0.24241
6482,2.6892,-0.11073
6483,-12.982000000000001,-2.1208
6484,18.551,8.3536
6485,18.278,8.3477
6486,-6.1764,0.27176999999999996
6487,20.039,9.8207
6488,-18.345,-10.123
6489,17.025,5.768
6490,-18.444000000000003,-8.3412
6491,13.439,3.6399
6492,-19.602,-9.3969
6493,2.0884,-0.39048
6494,-4.2541,0.18420999999999998
6495,-1.6402,-0.77017
6496,-0.2368,-0.1144
6497,18.625,8.2472
6498,-18.083,-9.1319
6499,16.398,6.403
6500,19.9,10.302999999999999
6501,0.20642,0.49655
6502,-18.514,-8.4423
6503,-16.691,-6.4117
6504,16.601,6.5588
6505,-2.1253,-0.98074
6506,17.912,7.4773
6507,-19.387999999999998,-11.591
6508,-17.334,-8.0577
6509,22.293000000000003,13.275
6510,21.612,11.547
6511,-4.461,0.33519
6512,-18.375,-8.5164
6513,-22.006,-10.118
6514,-14.874,-5.0864
6515,-17.423,-6.8691
6516,20.279,11.001
6517,-16.913,-6.8976
6518,-22.584,-11.776
6519,-20.84,-10.155
6520,21.283,9.747
6521,17.964000000000002,7.2023
6522,20.546999999999997,12.07
6523,-1.5582,-0.70418
6524,-0.5614899999999999,0.92443
6525,-15.918,-5.7226
6526,-17.524,-8.0819
6527,-18.048,-7.1854
6528,-17.813,-9.4038
6529,16.785,7.6576
6530,17.123,6.5833
6531,-16.059,-5.1229
6532,4.1698,-0.66577
6533,-0.65283,-0.18983
6534,-7.4373,0.13410999999999998
6535,-15.665999999999999,-5.5361
6536,16.604,6.5546
6537,3.5758,-0.53027
6538,19.324,8.86
6539,4.7231,0.50641
6540,18.317,8.1295
6541,18.587,7.8953
6542,-18.918,-8.1524
6543,0.21220999999999998,-0.5353
6544,4.4968,-0.24231
6545,15.505999999999998,5.1189
6546,18.369,8.8409
6547,-2.6007,0.33325
6548,19.208,9.7285
6549,-16.455,-7.4903
6550,3.9419,-0.8204
6551,4.4259,-0.1542
6552,15.505,5.9989
6553,-16.168,-6.182
6554,21.429000000000002,9.3428
6555,-1.103,1.4080000000000001
6556,-0.8800899999999999,0.30593000000000004
6557,-21.881999999999998,-10.081
6558,18.916,7.8457
6559,18.891,9.5537
6560,21.910999999999998,12.524000000000001
6561,-2.4321,0.52765
6562,-2.6454,0.049298
6563,1.7297,-0.14293
6564,12.978,2.932
6565,18.781,8.5428
6566,20.625,10.378
6567,2.5927,0.25187
6568,2.2431,-0.70334
6569,8.9029,0.69758
6570,16.872,6.4722
6571,-2.9264,-0.08607000000000001
6572,19.864,9.7183
6573,16.703,6.7534
6574,-1.3847,0.4225
6575,16.909000000000002,7.1942
6576,-3.2001,0.77837
6577,3.1475,-0.06552899999999999
6578,0.063087,0.5282100000000001
6579,-21.197,-10.427999999999999
6580,20.837,10.300999999999998
6581,17.952,7.8451
6582,2.9423,0.26571999999999996
6583,-18.149,-8.1573
6584,-20.961,-10.537
6585,0.0035616,-0.2614
6586,1.3895,-0.32775
6587,-21.878,-12.607000000000001
6588,19.577,10.02
6589,18.218,6.7961
6590,18.32,8.2048
6591,-19.683,-10.052999999999999
6592,19.436,6.4053
6593,2.7274,1.2659
6594,-15.39,-4.5828
6595,-19.548,-9.8364
6596,18.209,8.0153
6597,-21.096999999999998,-10.373
6598,16.281,5.7332
6599,-16.44,-6.381
6600,-16.365,-7.4905
6601,-4.5584,0.74602
6602,15.558,7.2831
6603,14.524000000000001,4.7044
6604,16.313,6.0303
6605,-21.944000000000003,-11.719000000000001
6606,-19.143,-8.408
6607,16.094,4.4558
6608,15.989,7.3231
6609,-18.109,-8.9678
6610,20.947,9.4879
6611,4.9747,0.09219400000000001
6612,18.656,9.1426
6613,-0.25914,0.25629
6614,21.945,11.0
6615,13.759,4.9313
6616,15.892000000000001,6.662000000000001
6617,1.3143,-0.6067600000000001
6618,19.599,9.1387
6619,3.9028,-0.028016000000000003
6620,-15.116,-4.0818
6621,5.8257,-0.61774
6622,17.482,7.5182
6623,17.910999999999998,8.2684
6624,-19.608,-10.052999999999999
6625,-18.896,-8.9634
6626,-3.3361,-0.43354
6627,-1.2961,0.26774000000000003
6628,-15.652999999999999,-6.318
6629,-7.3144,0.12595
6630,1.5967,-0.21020999999999998
6631,-2.7696,-0.5062300000000001
6632,-20.278,-10.249
6633,-18.562,-8.2685
6634,16.613,4.5743
6635,16.08,5.5734
6636,17.241,7.8771
6637,-18.090999999999998,-8.9471
6638,19.651,11.094000000000001
6639,0.85475,0.06464600000000001
6640,-4.7509,-0.93924
6641,-18.753,-8.3476
6642,-18.787,-9.6466
6643,18.227999999999998,7.072
6644,-19.066,-10.365
6645,-2.7435,-0.56234
6646,15.800999999999998,5.0556
6647,6.3311,-0.12009
6648,1.8362,0.9043399999999999
6649,3.6917,0.25203000000000003
6650,-22.432,-12.866
6651,-19.607,-9.5523
6652,8.4746,0.84739
6653,17.469,6.9117
6654,-15.815,-5.3799
6655,0.75564,1.1884
6656,15.953,6.3714
6657,18.123,10.489
6658,19.852999999999998,10.782
6659,-14.689,-4.7534
6660,-1.3502,0.44306
6661,-19.238,-8.1856
6662,-17.976,-7.3637
6663,17.219,7.0721
6664,2.3573,-0.50346
6665,18.596,8.0667
6666,18.125,7.9588
6667,16.192999999999998,7.449
6668,24.026999999999997,12.012
6669,-18.95,-8.9609
6670,-0.67969,0.30716
6671,20.164,8.9414
6672,-18.879,-7.4891
6673,19.628,10.061
6674,18.516,8.821
6675,-17.72,-7.9239999999999995
6676,19.012,8.5223
6677,-23.504,-13.148
6678,4.9633,0.14154
6679,-17.955,-7.3091
6680,18.195999999999998,8.953
6681,2.7381,0.8716
6682,17.458,7.7697
6683,-18.865,-8.4668
6684,-16.713,-7.5452
6685,19.838,8.1685
6686,-8.9804,-0.33000999999999997
6687,-19.142,-8.4043
6688,17.239,5.1196
6689,16.512999999999998,5.4832
6690,2.7439999999999998,-0.30568
6691,14.841,5.4522
6692,11.692,2.4965
6693,-19.515,-9.6005
6694,-17.555999999999997,-6.3729
6695,7.5302,0.66701
6696,-15.952,-5.641
6697,-3.3126,-0.19887
6698,5.1095,-0.54504
6699,-0.45637,-0.8332
6700,0.99235,0.060568
6701,17.801,7.7228
6702,-1.8347,0.044028
6703,16.361,7.0056
6704,-15.519,-5.0791
6705,-21.148000000000003,-10.544
6706,-1.9496,1.0761
6707,-16.304000000000002,-6.5213
6708,5.7711,0.63707
6709,-14.117,-3.8446
6710,-20.671999999999997,-11.124
6711,18.832,9.05
6712,15.82,7.3823
6713,7.2386,-0.18667
6714,-6.497999999999999,0.6089
6715,-0.8731899999999999,-0.41161000000000003
6716,-3.7936,-0.098794
6717,15.734000000000002,6.64
6718,0.81748,0.63076
6719,-2.9356,-0.41781
6720,15.767000000000001,6.1079
6721,19.599,10.859000000000002
6722,-7.0253,0.8528899999999999
6723,-0.29758,-0.038038
6724,-21.08,-9.9989
6725,17.779,8.0348
6726,2.4052,-0.15304
6727,1.6123,0.1894
6728,-17.701,-7.68
6729,18.787,9.392000000000001
6730,-4.8889,-0.55356
6731,-17.702,-9.6187
6732,0.37406999999999996,1.2121
6733,0.72492,-1.2912
6734,18.625999999999998,8.0056
6735,-16.544,-5.8787
6736,-22.455,-11.953
6737,2.6438,0.19086
6738,4.8007,0.61475
6739,-18.059,-7.1167
6740,22.49,12.425999999999998
6741,2.9831,-0.11033
6742,-14.738,-5.6252
6743,7.5704,0.21216
6744,14.333,4.0916
6745,17.115,9.1249
6746,-2.3728,0.27805
6747,18.449,7.1877
6748,1.2482,0.0045582999999999995
6749,-2.6021,-0.54742
6750,4.122,0.40992
6751,0.18624000000000002,0.28851
6752,16.101,6.6075
6753,21.048000000000002,10.790999999999999
6754,-14.374,-3.5113
6755,-19.844,-8.3884
6756,17.462,7.3521
6757,-1.3926,-1.2557
6758,16.807000000000002,6.7958
6759,-17.707,-7.3449
6760,18.047,7.6973
6761,21.86,12.218
6762,-16.328,-6.2184
6763,2.1599,-0.43942
6764,14.364,5.3661
6765,-0.31479,-0.26921999999999996
